Date,Orders_Expected,Orders_Best,Orders_Worst,Revenue_Expected,Revenue_Best,Revenue_Worst
2012-02-16,109.96259307861328,131.95511169433593,87.97007446289064,73176.84991771841,87812.2199012621,58541.479934174735
2012-02-17,110.01280975341797,132.01537170410157,88.01024780273438,73210.26762798395,87852.32115358073,58568.214102387166
2012-02-18,112.3373794555664,134.8048553466797,89.86990356445312,74757.19993882699,89708.63992659238,59805.7599510616
2012-02-19,113.57823181152344,136.29387817382812,90.86258544921876,75582.95044251873,90699.54053102247,60466.36035401499
2012-02-20,110.81903076171875,132.9828369140625,88.65522460937501,73746.7838383898,88496.14060606777,58997.42707071185
2012-02-21,112.3373794555664,134.8048553466797,89.86990356445312,74757.19993882699,89708.63992659238,59805.7599510616
2012-02-22,113.28944396972656,135.94733276367188,90.63155517578126,75390.7706842429,90468.92482109148,60312.616547394326
2012-02-23,113.57823181152344,136.29387817382812,90.86258544921876,75582.95044251873,90699.54053102247,60466.36035401499
2012-02-24,113.52801513671875,136.2336181640625,90.82241210937501,75549.53273225318,90659.43927870381,60439.62618580255
2012-02-25,113.82349395751953,136.58819274902342,91.05879516601563,75746.16513894939,90895.39816673927,60596.93211115952
2012-02-26,113.82349395751953,136.58819274902342,91.05879516601563,75746.16513894939,90895.39816673927,60596.93211115952
2012-02-27,111.06429290771484,133.27715148925782,88.85143432617188,73909.99853482046,88691.99824178456,59127.998827856376
2012-02-28,113.82349395751953,136.58819274902342,91.05879516601563,75746.16513894939,90895.39816673927,60596.93211115952
2012-02-29,112.76344299316406,135.31613159179688,90.21075439453125,75040.7326081949,90048.87912983388,60032.58608655592
2012-03-01,112.8420639038086,135.4104766845703,90.27365112304688,75093.0524964183,90111.66299570196,60074.44199713464
2012-03-02,112.97415161132812,135.56898193359373,90.3793212890625,75180.95295491534,90217.1435458984,60144.76236393227
2012-03-03,113.02436828613281,135.62924194335938,90.41949462890625,75214.37066518088,90257.24479821704,60171.4965321447
2012-03-04,113.32398986816406,135.98878784179686,90.65919189453126,75413.75995681695,90496.51194818034,60331.007965453566
2012-03-05,110.56478881835938,132.67774658203123,88.4518310546875,73577.59335268803,88293.11202322562,58862.07468215042
2012-03-06,112.08313751220703,134.49976501464843,89.66651000976563,74588.00945312521,89505.61134375025,59670.40756250017
2012-03-07,113.27377319335938,135.92852783203125,90.6190185546875,75380.3422465514,90456.41069586168,60304.27379724113
2012-03-08,113.32398986816406,135.98878784179686,90.65919189453126,75413.75995681695,90496.51194818034,60331.007965453566
2012-03-09,113.27377319335938,135.92852783203125,90.6190185546875,75380.3422465514,90456.41069586168,60304.27379724113
2012-03-10,113.32398986816406,135.98878784179686,90.65919189453126,75413.75995681695,90496.51194818034,60331.007965453566
2012-03-11,113.32398986816406,135.98878784179686,90.65919189453126,75413.75995681695,90496.51194818034,60331.007965453566
2012-03-12,110.76237487792969,132.91484985351562,88.60989990234376,73709.08102519746,88450.89723023695,58967.26482015797
2012-03-13,112.28072357177734,134.73686828613282,89.82457885742188,74719.49712563465,89663.39655076158,59775.59770050772
2012-03-14,113.47135925292969,136.1656311035156,90.77708740234375,75511.82991906085,90614.19590287302,60409.463935248685
2012-03-15,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-03-16,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-03-17,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-03-18,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-03-19,111.01661682128906,133.21994018554688,88.81329345703125,73878.27151089926,88653.9258130791,59102.617208719406
2012-03-20,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-03-21,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-03-22,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-03-23,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-03-24,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-03-25,114.02108001708984,136.8252960205078,91.21686401367188,75877.65281145883,91053.1833737506,60702.12224916706
2012-03-26,111.26187896728516,133.51425476074218,89.00950317382814,74041.4862073299,88849.78344879588,59233.18896586393
2012-03-27,114.02108001708984,136.8252960205078,91.21686401367188,75877.65281145883,91053.1833737506,60702.12224916706
2012-03-28,114.02108001708984,136.8252960205078,91.21686401367188,75877.65281145883,91053.1833737506,60702.12224916706
2012-03-29,112.87943267822266,135.45531921386717,90.30354614257813,75117.92030937495,90141.50437124995,60094.33624749997
2012-03-30,112.89714813232422,135.47657775878906,90.31771850585938,75129.70941955979,90155.65130347175,60103.767535647836
2012-03-31,112.89714813232422,135.47657775878906,90.31771850585938,75129.70941955979,90155.65130347175,60103.767535647836
2012-04-01,113.0396499633789,135.64757995605467,90.43171997070313,75224.54016892775,90269.44820271329,60179.6321351422
2012-04-02,110.46275329589844,132.55530395507813,88.37020263671876,73509.6917335614,88211.63008027368,58807.75338684912
2012-04-03,111.9811019897461,134.3773223876953,89.58488159179689,74520.10783399858,89424.1294007983,59616.08626719887
2012-04-04,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-04-05,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-04-06,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-04-07,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-04-08,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-04-09,110.76237487792969,132.91484985351562,88.60989990234376,73709.08102519746,88450.89723023695,58967.26482015797
2012-04-10,112.28072357177734,134.73686828613282,89.82457885742188,74719.49712563465,89663.39655076158,59775.59770050772
2012-04-11,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-04-12,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-04-13,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-04-14,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-04-15,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-04-16,111.01661682128906,133.21994018554688,88.81329345703125,73878.27151089926,88653.9258130791,59102.617208719406
2012-04-17,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-04-18,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-04-19,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-04-20,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-04-21,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-04-22,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-04-23,111.01661682128906,133.21994018554688,88.81329345703125,73878.27151089926,88653.9258130791,59102.617208719406
2012-04-24,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-04-25,114.02108001708984,136.8252960205078,91.21686401367188,75877.65281145883,91053.1833737506,60702.12224916706
2012-04-26,114.02108001708984,136.8252960205078,91.21686401367188,75877.65281145883,91053.1833737506,60702.12224916706
2012-04-27,114.02108001708984,136.8252960205078,91.21686401367188,75877.65281145883,91053.1833737506,60702.12224916706
2012-04-28,114.02108001708984,136.8252960205078,91.21686401367188,75877.65281145883,91053.1833737506,60702.12224916706
2012-04-29,112.87943267822266,135.45531921386717,90.30354614257813,75117.92030937495,90141.50437124995,60094.33624749997
2012-04-30,110.48656463623047,132.58387756347656,88.38925170898438,73525.53747554541,88230.6449706545,58820.42998043633
2012-05-01,111.79879760742188,134.15855712890624,89.43903808593751,74398.789665236,89278.5475982832,59519.03173218881
2012-05-02,113.22195434570312,135.86634521484373,90.5775634765625,75345.85833769033,90415.03000522839,60276.68667015227
2012-05-03,113.22195434570312,135.86634521484373,90.5775634765625,75345.85833769033,90415.03000522839,60276.68667015227
2012-05-04,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-05-05,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-05-06,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-05-07,110.76237487792969,132.91484985351562,88.60989990234376,73709.08102519746,88450.89723023695,58967.26482015797
2012-05-08,112.28072357177734,134.73686828613282,89.82457885742188,74719.49712563465,89663.39655076158,59775.59770050772
2012-05-09,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-05-10,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-05-11,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-05-12,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-05-13,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-05-14,110.76237487792969,132.91484985351562,88.60989990234376,73709.08102519746,88450.89723023695,58967.26482015797
2012-05-15,112.28072357177734,134.73686828613282,89.82457885742188,74719.49712563465,89663.39655076158,59775.59770050772
2012-05-16,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-05-17,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-05-18,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-05-19,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-05-20,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-05-21,111.01661682128906,133.21994018554688,88.81329345703125,73878.27151089926,88653.9258130791,59102.617208719406
2012-05-22,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-05-23,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-05-24,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-05-25,114.02108001708984,136.8252960205078,91.21686401367188,75877.65281145883,91053.1833737506,60702.12224916706
2012-05-26,114.02108001708984,136.8252960205078,91.21686401367188,75877.65281145883,91053.1833737506,60702.12224916706
2012-05-27,114.02108001708984,136.8252960205078,91.21686401367188,75877.65281145883,91053.1833737506,60702.12224916706
2012-05-28,111.26187896728516,133.51425476074218,89.00950317382814,74041.4862073299,88849.78344879588,59233.18896586393
2012-05-29,113.2280502319336,135.8736602783203,90.58244018554689,75349.9149694895,90419.8979633874,60279.93197559161
2012-05-30,113.24576568603516,135.8949188232422,90.59661254882813,75361.70407967434,90434.0448956092,60289.36326373948
2012-05-31,112.89714813232422,135.47657775878906,90.31771850585938,75129.70941955979,90155.65130347175,60103.767535647836
2012-06-01,113.0396499633789,135.64757995605467,90.43171997070313,75224.54016892775,90269.44820271329,60179.6321351422
2012-06-02,113.22195434570312,135.86634521484373,90.5775634765625,75345.85833769033,90415.03000522839,60276.68667015227
2012-06-03,113.22195434570312,135.86634521484373,90.5775634765625,75345.85833769033,90415.03000522839,60276.68667015227
2012-06-04,110.76237487792969,132.91484985351562,88.60989990234376,73709.08102519746,88450.89723023695,58967.26482015797
2012-06-05,112.28072357177734,134.73686828613282,89.82457885742188,74719.49712563465,89663.39655076158,59775.59770050772
2012-06-06,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-06-07,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-06-08,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-06-09,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-06-10,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-06-11,110.76237487792969,132.91484985351562,88.60989990234376,73709.08102519746,88450.89723023695,58967.26482015797
2012-06-12,112.28072357177734,134.73686828613282,89.82457885742188,74719.49712563465,89663.39655076158,59775.59770050772
2012-06-13,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-06-14,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-06-15,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-06-16,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-06-17,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-06-18,111.01661682128906,133.21994018554688,88.81329345703125,73878.27151089926,88653.9258130791,59102.617208719406
2012-06-19,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-06-20,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-06-21,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-06-22,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-06-23,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-06-24,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-06-25,111.26187896728516,133.51425476074218,89.00950317382814,74041.4862073299,88849.78344879588,59233.18896586393
2012-06-26,114.02108001708984,136.8252960205078,91.21686401367188,75877.65281145883,91053.1833737506,60702.12224916706
2012-06-27,114.02108001708984,136.8252960205078,91.21686401367188,75877.65281145883,91053.1833737506,60702.12224916706
2012-06-28,114.02108001708984,136.8252960205078,91.21686401367188,75877.65281145883,91053.1833737506,60702.12224916706
2012-06-29,112.87943267822266,135.45531921386717,90.30354614257813,75117.92030937495,90141.50437124995,60094.33624749997
2012-06-30,112.89714813232422,135.47657775878906,90.31771850585938,75129.70941955979,90155.65130347175,60103.767535647836
2012-07-01,113.0396499633789,135.64757995605467,90.43171997070313,75224.54016892775,90269.44820271329,60179.6321351422
2012-07-02,110.46275329589844,132.55530395507813,88.37020263671876,73509.6917335614,88211.63008027368,58807.75338684912
2012-07-03,111.9811019897461,134.3773223876953,89.58488159179689,74520.10783399858,89424.1294007983,59616.08626719887
2012-07-04,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-07-05,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-07-06,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-07-07,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-07-08,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-07-09,110.76237487792969,132.91484985351562,88.60989990234376,73709.08102519746,88450.89723023695,58967.26482015797
2012-07-10,112.28072357177734,134.73686828613282,89.82457885742188,74719.49712563465,89663.39655076158,59775.59770050772
2012-07-11,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-07-12,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-07-13,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-07-14,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-07-15,113.52157592773438,136.22589111328125,90.8172607421875,75545.24762932639,90654.29715519167,60436.198103461116
2012-07-16,111.01661682128906,133.21994018554688,88.81329345703125,73878.27151089926,88653.9258130791,59102.617208719406
2012-07-17,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-07-18,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-07-19,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-07-20,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-07-21,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-07-22,113.77581787109375,136.5309814453125,91.02065429687501,75714.43811502818,90857.32573803382,60571.55049202255
2012-07-23,110.84526824951172,133.01432189941406,88.67621459960938,73764.24410967562,88517.09293161075,59011.3952877405
2012-07-24,112.36361694335938,134.83634033203126,89.89089355468751,74774.66021011281,89729.59225213536,59819.72816809025
2012-07-25,113.8497314453125,136.619677734375,91.07978515625001,75763.6254102352,90916.35049228223,60610.90032818816
2012-07-26,113.8497314453125,136.619677734375,91.07978515625001,75763.6254102352,90916.35049228223,60610.90032818816
2012-07-27,113.8497314453125,136.619677734375,91.07978515625001,75763.6254102352,90916.35049228223,60610.90032818816
2012-07-28,113.8497314453125,136.619677734375,91.07978515625001,75763.6254102352,90916.35049228223,60610.90032818816
2012-07-29,112.70808410644531,135.24970092773438,90.16646728515626,75003.89290815132,90004.67148978158,60003.114326521056
2012-07-30,110.48202514648438,132.57843017578125,88.3856201171875,73522.51657952474,88227.0198954297,58818.013263619796
2012-07-31,112.00037384033203,134.40044860839842,89.60029907226563,74532.93267996193,89439.51921595431,59626.346143969546
2012-08-01,112.86830139160156,135.44196166992188,90.29464111328126,75110.51276770412,90132.61532124494,60088.4102141633
2012-08-02,113.05060577392578,135.66072692871094,90.44048461914063,75231.8309364667,90278.19712376002,60185.464749173356
2012-08-03,113.05060577392578,135.66072692871094,90.44048461914063,75231.8309364667,90278.19712376002,60185.464749173356
2012-08-04,113.35022735595703,136.02027282714843,90.68018188476563,75431.22022810276,90517.46427372331,60344.976182482205
2012-08-05,113.35022735595703,136.02027282714843,90.68018188476563,75431.22022810276,90517.46427372331,60344.976182482205
2012-08-06,110.59102630615234,132.7092315673828,88.47282104492189,73595.05362397383,88314.06434876859,58876.04289917907
2012-08-07,112.109375,134.53125,89.6875,74605.46972441103,89526.56366929323,59684.375779528826
2012-08-08,113.35022735595703,136.02027282714843,90.68018188476563,75431.22022810276,90517.46427372331,60344.976182482205
2012-08-09,113.35022735595703,136.02027282714843,90.68018188476563,75431.22022810276,90517.46427372331,60344.976182482205
2012-08-10,113.35022735595703,136.02027282714843,90.68018188476563,75431.22022810276,90517.46427372331,60344.976182482205
2012-08-11,113.35022735595703,136.02027282714843,90.68018188476563,75431.22022810276,90517.46427372331,60344.976182482205
2012-08-12,113.35022735595703,136.02027282714843,90.68018188476563,75431.22022810276,90517.46427372331,60344.976182482205
2012-08-13,110.59102630615234,132.7092315673828,88.47282104492189,73595.05362397383,88314.06434876859,58876.04289917907
2012-08-14,112.109375,134.53125,89.6875,74605.46972441103,89526.56366929323,59684.375779528826
2012-08-15,113.35022735595703,136.02027282714843,90.68018188476563,75431.22022810276,90517.46427372331,60344.976182482205
2012-08-16,113.6044692993164,136.3253631591797,90.88357543945312,75600.41071380455,90720.49285656546,60480.32857104365
2012-08-17,113.6044692993164,136.3253631591797,90.88357543945312,75600.41071380455,90720.49285656546,60480.32857104365
2012-08-18,113.6044692993164,136.3253631591797,90.88357543945312,75600.41071380455,90720.49285656546,60480.32857104365
